And of course it will be hugely disruptive in preparation plans.	Bẹ́ẹ̀ ni yóò ṣe ìdíwọ́ ńlá fún àwọn ètò ìmúrasílẹ̀.
Not only do they run away, but they dust themselves as they're running, as if to knock bees out of the air.	Kìí ṣe pé wọ́n sálọ nìkan, ṣùgbọ́n wọ́n máa ń gbọnra bí wọ́n ṣe ńsálọ, bí ẹni pé wọ́n ń gbọn oyin danù.
And we placed infrasonic microphones around the elephants as we did these experiments.	A gbé àwọn ẹ̀rọ agbohùn kẹ́lẹ́kẹ́lẹ́ sí ọrùn àwọn erin náà bí a ṣe ń ṣe àyẹ̀wò wọ̀nyí.
And it turns out they're communicating to each other in infrasonic rumbles to warn each other of the threat of bees and to stay away from the area.	Àbájáde rẹ̀ ni wí pé wọ́n ń bá ara wọn sọ̀rọ̀ pẹ̀lú ìkùn kẹ́lẹ́kẹ́lẹ́ láti kira wọn nílọ̀ nípa ewu oyin àti jíjínà sí agbègbè náà.
So these behavioral discoveries really helped us understand how elephants would react should they hear or see bee sounds.	Àwọn àwárí ìṣesí wọ̀nyí rànwá lọ́wọ́ gan-an láti ní òye bí àwọn erin ṣe ń húwà tí wọ́n bá fi lè gbọ́ ohùn oyin.
This led me to invent a novel design for a beehive fence, which we are now building around small, one-to-two-acre farms on the most vulnerable frontline areas of Africa where humans and elephants are competing for space.	Èyí ló darí mi láti ṣẹ̀da ìṣelọ́jọ̀ ọgbà afárá oyin àkọ́kọ́ṣe, tí à ń kọ́ nísinyìí káàkiri àwọn saare ilẹ̀ kan sí méjì oko kékèèké, ní àwọn àyè tí wọ́n léwájú ìkángun-séwu nílẹ̀ Adúláwọ̀ níbi tí àwọn ènìyàn àti erin ti ń jìjàgùdù fún àyè.
These beehive fences are very, very simple.	Àwọn ọgbà afárá oyin wọ̀nyí rọrùn gidi gaan.
We use 12 beehives and 12 dummy hives to protect one acre of farmland.	A lo afárá oyin méjílà àti ẹ̀da afárá oyin méjílà láti dáààbòbo saare ilẹ̀-oko kan.
Now a dummy hive is simply a piece of plywood which we cut into squares, paint yellow and hang in between the hives.	Báyìí igi pilaiwúdù kan tí a gé sí igun mẹ́rin ni ẹ̀da afárá oyin, tí a kùn ní àwọ ayìnrín tí a fi há sáàrín afárá-oyin náà.
We're basically tricking the elephants into thinking there are more beehives than there really are.	À ń tan àwọn erin náà láti rò wí pé ilé oyin pọ̀ níbẹ̀ ju bó ṣe yẹ lọ.
And of course, it literally halves the cost of the fence.	Bẹ́ẹ̀ sì ni, ó sọ iye owó ọgbà náà di àbọ̀.
So there's a hive and a dummy hive and a beehive and now dummy hive, every 10 meters around the outside boundary.	Afárá kan àti ẹ̀da afárá àti afárá-òyin àti ẹ̀da afárá ló wà, ní gbogbo mítà mẹ́wà yíká ààlà ìta.
They're held up by posts with a shade roof to protect the bees, and they're interconnected with a simple piece of plain wire, which goes all the way around, connecting the hives.	Àwọn igi ló gbé wọn dúró pẹ̀lú òrùle abòji láti dáààbòbo àwọn oyin, wọ́n sì sopọ̀ pẹ̀lú ògidi wáyà kékeré kan, tó lọ yíká, tó so àwọn afárá oyin náà papọ̀.
So if an elephant tries to enter the farm, he will avoid the beehive at all cost, but he might try and push through between the hive and the dummy hive, causing all the beehives to swing as the wire hits his chest.	Bí erin kan bá gbìyànjú láti wọ oko náà, yóò sá fún afárá oyin náà lọ́nà kọnà, ṣùgbọ́n ó lè gbìyànjú láti kọjá láàárín afárá oyin àti ẹ̀da afárá oyin náà, tí yóò mú kí àwọn ilé oyin náà ó sún bí wáyà náà bá ṣe ń ba àya rẹ̀.
And as we know from our research work, this will cause the elephants to flee and run away -- and hopefully remember not to come back to that risky area.	Bí a ṣe mọ̀ látara iṣẹ́ ìwádìí wa, èyí máa jẹ́ kí erin náà sá kó sì feré ge – pẹ̀lú ìrètí wí pé yóò rántí láti má padà wá sí agbègbe ewu yẹn.
The bees swarm out of the hive, and they really scare the elephants away.	Àwọn oyin náà máa ṣùrù jáde nínú afárá náà, wọ́n ó sì lé erin náà lọ.
These beehive fences we're studying using things like camera traps to help us understand how elephants are responding to them at night time, which is when most of the crop raiding occurs.	Àwọn ọgbà afárá oyin tí à ń ṣe ìwádìí rẹ̀ pẹ̀lu lílo àwọn nǹkan bíi pánpẹ́ ayàwòrán láti jẹ́ ká ní òye bí àwọn erin ṣe ń húwà sí wọn lálẹ́, tó jẹ́ àsìkò tí jíjẹ nǹkan ọ̀gbìn máa ń ṣẹlẹ̀ jù.
And we found in our study farms that we're keeping up to 80 percent of elephants outside of the boundaries of these farms.	A rí i nínú àwọn oko ìwádìí wa wí pé à ń lé tó ìdá ọgọ́rin erin síta ààlà àwọn oko wọ̀nyí.
And the bees and the beehive fences are also pollinating the fields.	Àwọn oyin àti ọgbà afárá oyin náà ń gbọn ìyẹ̀rin sóri ilẹ̀ náà.
So we're having a great reduction both in elephant crop raids and a boost in yield through the pollination services that the bees are giving to the crops themselves.	À ń ní àdínkù tó pọ̀ nínú ìjẹko erin àti àlékún nínú irè oko nípasẹ̀ iṣẹ́ gbíbọn ìyẹ̀rin tí àwọn oyin náà ń fún àwọn nǹkan ọ̀gbìn fúnra wọn.
The strength of the beehive fences is really important -- the colonies have to be very strong.	Agbára ọgbà afárá oyin náà ṣe pàtàkì gidi gan-an -- àwọn ilé náà ní láti lágbára gidi gan-an.
So we're trying to help farmers grow pollinator-friendly crops to boost their hives, boost the strength of their bees and, of course, produce the most amazing honey.	À ń gbìyànjú láti bá àwọn àgbẹ̀ gbin àwọn irè-oko tí wọ́n bá ìyẹ̀rin rẹ́ láti ṣàlékún agbára afárá wọn, lóòótọ́, pèse oyin tó dára jù.
This honey is so valuable as an extra livelihood income for the farmers.	Oyin yìí lówó lórí gidi gan-an gẹ́gẹ́ bi àfikún ìpawówọlé fún àwọn àgbẹ̀.
It's a healthy alternative to sugar, and in our community, it's a very valuable present to give a mother-in-law, which makes it almost priceless.	Arọ́pò tó dára ló jẹ́ fún ṣúgà, ní àwùjọ wa, ẹ̀bùn tó jọjú ló jẹ́ láti fún ìyá-ìyàwo wa, tó fẹ́rẹ̀ẹ́ sọ ọ́ di nǹkan olówó iye-bíye.
We now bottle up this honey, and we've called this wild beautiful honey Elephant-Friendly Honey.	A ti ń pọn oyin yìí sínú ìgò, a sì ti pe oyin búburú tó rẹwà yìí ní Oyin Abérin Sọ̀rẹ́.
It is a fun name, but it also attracts attention to our project and helps people understand what we're trying to do to save elephants.	Orúkọ tó panilẹ́rìn ni, ṣùgbọ́n ó tún pe àkíyèsí sí iṣẹ́ àkànṣe wa ó dẹ̀ ń ran àwọn ènìyàn lọ́wọ́ láti ní òye nǹkan tí à ń gbìyànjú láti ṣe láti dóòla àwọn erin.
We're working now with so many women in over 60 human-elephant conflict sites in 19 countries in Africa and Asia to build these beehive fences, working very, very closely with so many farmers but particularly now with women farmers, helping them to live better in harmony with elephants.	À ń ṣiṣẹ́ pọ̀ pẹ̀lú ọ̀pọ̀lọpọ̀ àwọn obìnrin ní àwọn àyè rògbòdìyàn ènìyàn àti ẹranko tó lé ní ọgọ́ta ní orílẹ̀-èdè mọ́kàn-dín-lógún nílẹ̀ Adúláwọ̀ àti Asia láti kọ́ àwọn ọgbà afárá oyin wọ̀nyí, à ń ṣiṣẹ́ papọ̀ pẹ̀lú ọ̀pọ̀lọpọ̀ àwọn agbẹ̀ ṣùgbọ́n ní pàápàah jùlọ báyìí pẹ̀lú àwọn àgbẹ̀ lóbìnrin, ríràn wọ́n lọ́wọ́ láti gbé ní ìrẹ́pọ̀ pẹ̀lú àwọn erin.
One of the things we're trying to do is develop a toolbox of options to live in better harmony with these massive pachyderms.	Ọ̀kan nínú àwọn nǹkan tí à ń gbìyànjú láti ṣe ni láti pèse àpótí-irinṣẹ́ oní yíyàn kan láti túbọ̀ gbé ní ìrẹ́pọ̀ pẹ̀lú àwọn ẹranko ńlá wọ̀nyí.
One of those issues is to try and get farmers, and women in particular, to think different about what they're planting inside their farms as well.	Ọ̀kan nínú ìṣoro yẹn ni láti rí àwọn àgbẹ̀, ní pátàkì jùlọ àwọn obìnrin, láti ní ìrónú tó yátọ̀ nípa nǹkan tí wọ́n ń gbìn sínú oko wọn bákan náà.
So we're looking at planting crops that elephants don't particularly want to eat, like chillies, ginger, Moringa, sunflowers.	À ń wo ṣíṣe ọ̀gbin àwọn irè oko tí àwọn erin ní pàtàkì jùlọ ò fẹ́ jẹ, bíi ata, ata ilẹ̀, mọ̀ríńgà, àti òdòdó-oòrùn.
And of course, the bees and the beehive fences love these crops too, because they have beautiful flowers.	Lóòótọ́ ni, àwọn oyin àti àwọn ọgbà afárá oyin fẹ́ràn àwọn irè-oko wọ̀nyìí pẹ̀lú, nítorí pé wọ́n ní àwọn òdòdó tó rẹwà.
One of these plants is a spiky plant called sisal -- you may know this here as jute.	Ọ̀kan nínú àwọn nkan ọ̀gbìn wọ̀nyí jẹ́ àwọn nǹkan-ọ̀gbìn tó máa ń pọ̀ tí wọ́n ń pè ní sísun -- ẹ lè mọ èyí sí júútì níbí yìí.
And this amazing plant can be stripped down and turned into a weaving product.	Nǹkan ọ̀gbìn tó dára yìí lè di bíbọ́ sí hòhò ká sì yi padà sí èròja híhun.
We're working with these amazing women now who live daily with the challenges of elephants to use this plant to weave into baskets to provide an alternative income for them.	À ń ṣiṣẹ́ pẹ̀lú àwọn obìnrin tí wọ́n dára báyìí tí wọ́n ń gbé pẹ̀lú ìdojúkọ àwọn erin ẹ̀da afárá oyin jẹ́ láti lo àwọn nǹkan ọ̀gbìn yìí láti hun apẹ̀rẹ̀ láti pèse apààrọ̀ ìpawówọlé fún wọn.
We've just started construction only three weeks ago on a women's enterprise center where we're going to be working with these women not only as expert beekeepers but as amazing basket weavers; they're going to be processing chili oils, sunflower oils, making lip balms and honey, and we're somewhere on our way to helping these participating farmers live with better eco-generating projects that live and work better with living with elephants.	A ṣẹ̀ bẹ̀rè síní kọ́ ọ ní bíi ọ̀sẹ̀ mẹ́ta sẹ́yìn sí àyè ilé-iṣẹ́ àwọn obìnrin níbi tí a ó ti máa ṣiṣẹ́ pẹ̀lú àwọn obìnrin wọ̀nyí tí kìí ṣe gẹ́gẹ́ bi òjìni olùtọ́jú-oyin nìkan ṣùgbọ́n gẹ́gẹ́ bi oníṣẹ́ ọnà apẹ̀rẹ̀; wọn yóò ma pèse òróró ṣílì, òróró òdòdó-oòrùn, ṣíṣe ìpara ètè àti oyin, a wà níbìkan lójú ọ̀nà láti ran àwọn àgbẹ̀ tí wọ́n ń kópa wọ̀nyí lọ́wọ́ láti ní ìgbeayé tó dára pẹ̀lú àwọn iṣẹ́-àkànṣe tó ń pèsè ọjọ̀ tó dára tí yóò ma gbé tí yóó sì ma ṣiṣẹ́ pẹ̀lú ìgbépọ̀ pẹ̀lú àwọn erin.
So whether it's matriarchs or mothers or researchers like myself, I do see more women coming to the forefront now to think differently and more boldly about the challenges that we face.	Torí náà bóyá àwọn obìnrin olórí ilé ni tàbí àwọn abiyamọ tàbí àwọn oníṣẹ́ ìwádìí bíi tèmi, mo máa ń rí ọ̀pọ̀lọpọ̀ àwọn obìnrin tí wọ́n ń léwájú báyìí láti ronú lọ́nà ọ̀tọ̀ tí wọ́n sì ní ìgboyà si nípa àwọn ìdojúkọ tí à ń kojú.
With more innovation, and perhaps with some more empathy towards each other, I do believe we can move from a state of conflict with elephants to true coexistence.	Pẹ̀lú ìṣẹdá lọ́pọ̀, àti bóyá pẹ̀lú àánú fún arawa, mo nígbàgbọ́ pé a lẹ̀ sún láti rògbòdìyàn pẹ̀lú erin sí àjọgbépọ̀ tòótọ́.
Thank you.	Ẹ seun.
Will automation take away all our jobs?	Ǹjẹ́ àdáṣe lè gba gbogbo iṣẹ́ wa lọ?
Here's a startling fact: in the 45 years since the introduction of the automated teller machine, those vending machines that dispense cash, the number of human bank tellers employed in the United States has roughly doubled, from about a quarter of a million to a half a million.	Òdodo-ọ̀rọ̀ tó yanilẹ́nu rè é: ní bíi ọdún márùn-lé-lógójì látígbà tí wọ́n ti ṣàfihàn ẹ̀rọ tó ń pọwó, àwọn ẹ̀rọ tó máa ń pọwó jáde wọ̀nyí, iye àwọn ènìyàn tí wọ́n ń gbà láti máa kawó ní orílẹ̀-ède United State ti di ìlọ́po méjì, láti bí ìdá mẹ́rin ẹgbẹ̀rún-lọ́nà-ẹgbẹ̀rún di ìdajì àádọ́ta-ọ̀kẹ́.
A quarter of a million in 1970 to about a half a million today, with 100,000 added since the year 2000.	Ìdá 4 àádọ́ta-ọ̀kẹ́ ní ọdún 1970 sí bíi ìdajì ẹgbẹ̀rún-lọ́nà-ẹgbẹ̀rún lónìí, pẹ̀lú àfikún ẹgbẹ̀rún lọ́nà ọgọ́rùn láti ọdún 2000.
These facts, revealed in a recent book by Boston University economist James Bessen, raise an intriguing question: what are all those tellers doing, and why hasn't automation eliminated their employment by now?	Àwọn òdodo wọ̀nyí, tí wọ́n yojú rẹ̀ síta nínú ìwe onímọ̀ nípa ọrọ̀-ajé ní fásitì Boston James Bassen, béèrè ìbéèrè t’ó bà mí lẹ́rù: kíni àwọn tí wọ́n ń sanwó wọ̀nyẹn ń ṣe, kí l’ó fà á tí ìmọ̀-ẹ̀rọ-àdáṣiṣẹ́ ò ṣe tíì gbaṣẹ́ lọ́wọ́ wọn lásíkò yìí?
If you think about it, many of the great inventions of the last 200 years were designed to replace human labor.	Bí ẹ bá ronú nípa rẹ̀, ọ̀pọ̀lọpọ̀ àwọn ìṣẹ̀dá ńlá láti bíi igba odún sẹ́yìn ni wọ́n ṣe láti rọ́pò iṣẹ́ ọmọ ènìyàn.
Tractors were developed to substitute mechanical power for human physical toil.	A ṣẹ̀da ọkọ̀ katakata ìdáko láti fi agbára ẹ̀rọ rọ́pò làálàá agbára kíkan ọmọ ènìyàn.
Assembly lines were engineered to replace inconsistent human handiwork with machine perfection.	A ṣẹ̀da ibi-ìtọkọ̀-papọ̀ láti fi ìṣedéédéé ẹ̀rọ rọ́pò àìṣedéédéé iṣẹ́-ọwọ́ ọmọ ènìyàn.
Computers were programmed to swap out error-prone, inconsistent human calculation with digital perfection.	A kọ-èdè-ìṣiṣẹ́ ẹ̀rọ-ayárabíàṣá láti pààrọ àṣìṣe, àìṣedéédéé ìṣirò ọmọ ènìyàn pẹ̀lú àìṣedéédéé ẹ̀rọ-ayárabíàṣá ìgbàlódé.
These inventions have worked.	Àwọn ọgbọ́n ìpilẹ̀ṣe wọ̀nyí ti ṣiṣẹ́.
We no longer dig ditches by hand, pound tools out of wrought iron or do bookkeeping using actual books.	A ò fi ọwọ́ gbẹ́ kótò mọ́, k’á lu irinṣẹ́ jáde látara akọ irin tàbí k’á fi àwọn ìwé gangan ṣe ìfìwépamọ́.
And yet, the fraction of US adults employed in the labor market is higher now in 2016 than it was 125 years ago, in 1890, and it's risen in just about every decade in the intervening 125 years.	Síbẹ̀, apá kan àwọn àgbàlagbà tí wọ́n ń gbà ní ọjà òṣìṣẹ́ ti ga báyìí ní ọdún 2016 ju bí ó ṣe wà ní ọdún márùn-ún-lé-lọ́gọ́fà sẹ́yìn, ní ọdún 1890, ó sì ń lékún ní gbogbo ẹ̀wá ọdún láàárín ọdún márùn-ún-lé-lọ́gọ́fà náà.
This poses a paradox.	Èyí ń ṣe àfihàn ajọ̀ró-ṣòótọ́.
Our machines increasingly do our work for us.	Àwọn ẹ̀rọ wa ń ṣe àlékún iṣẹ́ wa fún wà.
Why doesn't this make our labor redundant and our skills obsolete?	Kí ló dé tí èyí ò ṣe jẹ́ kí àwọn òṣìṣẹ́ ó léélẹ̀ kí ìmọ́ṣe wa ó sì má wúlò mọ́?
Why are there still so many jobs?	Kí ló dé tí iṣẹ́ ṣì ṣe pọ̀?
I'm going to try to answer that question tonight, and along the way, I'm going to tell you what this means for the future of work and the challenges that automation does and does not pose for our society.	Mà á gbìyànjú láti dáhùn ìbéèrè yẹn lálẹ́ yìí, bí a bá ṣe ń ṣe èyí, màá sọ nǹkan tí èyí túmọ̀ sí fún ọjọ́-iwájú iṣẹ́ àti ìdojúkọ tí ìdáṣe ń ṣe àti àwọn tí kò sí fún àwùjọ wa.
Why are there so many jobs?	Kí ló dé tí iṣẹ́ ṣe pọ̀.
There are actually two fundamental economic principles at stake.	Ìlàna ọrọ̀-ajé tó ṣe pàtàkì méjì ló wà nínú ewu.
One has to do with human genius and creativity.	Ọ̀kan ní ṣe pẹ̀lú ọpọlọ ọmọ ènìyàn àti ọgbọ́n àtinúdá.
The other has to do with human insatiability, or greed, if you like.	Ìkejì níṣe pẹ̀lu àìláyo-ọkàn ọmọ ènìyàn, ọ̀kánjúà, tí ẹ bá fẹ́.
I'm going to call the first of these the O-ring principle, and it determines the type of work that we do.	Màá pe àkọ́kọ́ nínú àwọn yìí ní ìlàna òrùka-O, ó sì máa ń ṣe okùnfa irú iṣẹ́ tí à ń ṣe.
The second principle is the never-get-enough principle, and it determines how many jobs there actually are.	Ìlànà kejì ni ìlàna kòtó, ó sì máa ń ṣe okùnfa iye iṣẹ́ tó wà.
Let's start with the O-ring.	Ẹ jẹ́ ká bẹ̀rẹ̀ pẹ̀lú òrùka-O.
ATMs, automated teller machines, had two countervailing effects on bank teller employment.	Àwọn ATM, ẹ̀rọ tó ń dá pọwó, ní ipa alágbára méjì lára ìgbanisíṣẹ́ àwọn òṣìṣẹ ilé-ìfowópamọ́ tí wọ́n ń fúni lówó.
As you would expect, they replaced a lot of teller tasks.	Bí ẹ ṣe ń retí rẹ̀, wọ́n rọ́pọ̀ ọ̀pọ̀lọpọ̀ iṣẹ́ àwọn tí wọ́n ń fúni lówó.
The number of tellers per branch fell by about a third.	Iye àwọn tí wọ́n ń fúnni lówó ní ẹ̀ka kọ̀ọ̀kan dínkù pẹ̀lú ìdá mẹ́ta.
But banks quickly discovered that it also was cheaper to open new branches, and the number of bank branches increased by about 40 percent in the same time period.	Ṣùgbọ́n àwọn ilé-ìfowópamọ́ padà ri wí pé ó rọjú láti ṣí ẹ̀ka tuntun, iye ẹ̀ka ilé-ìfowópamọ́ lékún pẹ̀lú bíi ìdá ogójì ní àsìkò kan náà.
The net result was more branches and more tellers.	Èsì àpapọ̀ ni wí pé bí ẹ̀ka ṣe ń pọ̀ si ni àwọn tí wọ́n ń fúni lówó náà ń pọ̀ si.
But those tellers were doing somewhat different work.	Ṣùgbọ́n àwọn tí wọ́n ń fúni lówó yìí ń ṣiṣẹ́ ọ̀tọ̀.
As their routine, cash-handling tasks receded, they became less like checkout clerks and more like salespeople, forging relationships with customers, solving problems and introducing them to new products like credit cards, loans and investments: more tellers doing a more cognitively demanding job.	Gẹ́gẹ́ bi ojúṣe wọn, iṣẹ́ gbígba-owó dínkù, wọn ò yàtọ̀ sí agbowó wọ́n sì jọ abánitajà, níní àjọṣepọ̀ pẹ̀lú àwọn oníbàráà, yíyanjú àwọn ìṣòro àti ṣíṣe àfihàn àwọn ohun-èlò ọ̀tun bíi ike-ìgbawó, owó-ìyá àti ìdókòwò: ọ̀pọ̀ àwọn afúni lówó tí wọ́n ń ṣe àwọn iṣẹ́ tó gba ọpọlọ.
There's a general principle here.	Ìlànà àpapọ̀ wà níbí.
Most of the work that we do requires a multiplicity of skills, and brains and brawn, technical expertise and intuitive mastery, perspiration and inspiration in the words of Thomas Edison.	Ọ̀pọ̀lọpọ̀ iṣẹ́ tí à ń ṣe ló gba ìmọ̀ọ́ṣe lọ́pọ̀, àti ọpọ̀lọ àti agbára, òjìni onímọ̀-ẹ̀rọ àti ọpọlọ ìmọ̀ọ́ṣe, ìlàágùn àti ìmísí nínú ọ̀rọ Thomas Edison.
In general, automating some subset of those tasks doesn't make the other ones unnecessary.	Lápapọ̀, ìdáṣe àwọn àtúnpín sẹ́ẹ́tì àwọn iṣẹ́ wọ̀nyẹn ò ní sọ àwọn tókù di aláìṣe pàtàkì.
In fact, it makes them more important.	Ní tòótọ́, ó máa ń jẹ́ kí wọ́n ṣe pàtàkì si ni.
It increases their economic value.	Ó máa ń ṣe àfikún ìwúlò ọrọ̀-ajé wọn ni.
Let me give you a stark example.	Ẹ jẹ́ kín fún-un yín ní àpẹẹrẹ kan tó fojú hàn.
In 1986, the space shuttle Challenger exploded and crashed back down to Earth less than two minutes after takeoff.	Ní ọdún 1986, ọkọ̀ òfuurufú oníjà gbiná ó sì já padà sí ayé lẹ́yìn bí ìṣẹ́jú méjì tó gbéra.
The cause of that crash, it turned out, was an inexpensive rubber O-ring in the booster rocket that had frozen on the launchpad the night before and failed catastrophically moments after takeoff.	Nǹkan tó ṣokùnfa jíjá yẹn, àbájáde rẹ̀, jẹ́ rọ́bà òrùka-O tí kìí ràn nínú afún rọ́kẹ́tì lágbára tó ti dì sóri páádì-ìgbéra lálẹ́ẹ ó kọ̀la tó sì kọṣẹ́ lọ́nà tó léwu ní àsìkò díẹ̀ lẹ́yìn tó gbéra.
In this multibillion dollar enterprise that simple rubber O-ring made the difference between mission success and the calamitous death of seven astronauts.	Ní ilé-iṣẹ́ ọlọ́pọ̀ bílíọ̀nu dọ́là tí rọ́bà òrùka-O lásán ti ṣe ìyàtọ̀ láàárín iṣẹ́ tó yege àti àjálù ikú àwọn arédùmarè méje.
An ingenious metaphor for this tragic setting is the O-ring production function, named by Harvard economist Michael Kremer after the Challenger disaster.	Ojúlówó àfiwé ẹlẹ́lọ̀ọ́ fún ibùdó ìṣẹ̀lẹ̀ burúkú yìí ni ojúṣe ìṣẹ̀da òrùka-O, tí onímọ̀ nípa ọrọ̀-ajé Michael Kremer fún lórúkọ lẹ́yìn àjálù burúkú àwọn oníja.
The O-ring production function conceives of the work as a series of interlocking steps, links in a chain.	Iṣẹ́ ìpèsè òrùka-O fa ìròrí iṣẹ́ náà gẹ́gẹ́ bí oríṣiríṣi ìgbésẹ̀ tó wọnú ara wọn, tí wọ́n sopọ̀ nínú okùn kan.
Every one of those links must hold for the mission to succeed.	Ìkọ̀ọ̀kan nínú àwọn ìsopọ̀ wọ̀nyẹn gbọ́dọ̀ ṣẹlẹ̀ kí iṣẹ́ náà lè di àṣeyọrí.
If any of them fails, the mission, or the product or the service, comes crashing down.	Bí ìkànkan nínú wọn bá kúnà, iṣẹ́ náà, tàbí ohun-èlò tàbí iṣẹ́ náà, yóò já lulẹ̀.
This precarious situation has a surprisingly positive implication, which is that improvements in the reliability of any one link in the chain increases the value of improving any of the other links.	Ìṣẹ̀lẹ̀ aṣe é ṣe yìí ní àpadàbọ̀ rere tó yani lẹ́nu, tó ṣe wí pé àtúnṣe nínú ìgbáralé ìkọ̀ọ̀kan nínú àwọn ìsopọ̀ náà máa ṣe àfikún ìwúlò àtúnṣe ìkànkan àwọn ìsopọ̀ yókù.
Concretely, if most of the links are brittle and prone to breakage, the fact that your link is not that reliable is not that important.	Ní àrídìmú, tí ọ̀pọ̀lọpọ̀ àwọn ìsopọ̀ náà bá le tí wọ́n sì lè kán, pàápàá pé ìsopọ̀ yín ò ṣé gbáralé ò fi bẹ́ẹ̀ ṣe pàtàkì.
Probably something else will break anyway.	Bóyá nǹkan mìíràn ló máa kán báyẹn.
But as all the other links become robust and reliable, the importance of your link becomes more essential.	S̀ùgbọ́n bí àwọn ìsopọ̀ tókù ṣe ń tóbi síi tí wọ́n sì ṣe é gbáralé, pàtàki ìsopọ̀ yín yóò túbọ̀ wúlò si.
In the limit, everything depends upon it.	Ní gbèdéke, gbogbo nǹkan ló gbára lé e.
The reason the O-ring was critical to space shuttle Challenger is because everything else worked perfectly.	Ìdí tí òrùka-O ṣe ṣe pàtàkì sí àwọn ọkọ̀ òfuurufú oníjà ni wí pé gbogbo nǹkan tókù ló ṣiṣẹ́ dáadáa.
If the Challenger were kind of the space era equivalent of Microsoft Windows 2000 --the reliability of the O-ring wouldn't have mattered because the machine would have crashed.	Bí àwọn oníjà náà bá jẹ́ adọ́gba pẹ̀lú Microsoft Window ọdún 2000 -- ìgbáralé òrùka-O ò ní kàn wọ́n nítorí ẹ̀rọ náà yóò ti já lulẹ̀.
Here's the broader point.	Kókó-ọ̀rọ̀ tó tún fẹjú rè é.
In much of the work that we do, we are the O-rings.	Nínú ọ̀pọ̀lọ pọ̀ iṣẹ́ tí à ń ṣe, àwa ni òrùka-O.
Yes, ATMs could do certain cash-handling tasks faster and better than tellers, but that didn't make tellers superfluous.	Bẹ́ẹ̀ ni, àwọn ẹ̀rọ ATM lè yára ṣe àwọn iṣẹ́ ju àwọn tí wọ́n ń fún ni lówó lọ, ṣùgbọ́n ìyẹn ò sọ àwọn tí wọ́n ń fún ni lówó di aláìwúlò.
It increased the importance of their problem-solving skills and their relationships with customers.	Ó ń ṣe àfikún sí pàtàki ìmọ̀ọ́ṣe ìyanjú-ìṣòro wọn àti àjọṣepọ̀ wọn pẹ̀lú àwọn oníbàárà.
The same principle applies if we're building a building, if we're diagnosing and caring for a patient, or if we are teaching a class to a roomful of high schoolers.	Irú ìlànà bẹ́ẹ̀ la máa lò tí a bá ń kọ́ ilé kan, tí a bá ń ṣe àyẹ̀wò tí a sì ń ṣe ìtọ́jú àwọn aláìsàn, tàbí tí a bá ń kọ́ kílásì àwọn akẹ́kọ̀ọ́ ní ilé-ìwe girama tó kún dẹ́nu.
As our tools improve, technology magnifies our leverage and increases the importance of our expertise and our judgment and our creativity.	Bi irinṣẹ́ ṣe ń dàgbá sókè, ìmọ̀-ẹ̀rọ tí ṣe àfikún agbára wa ó sì ti ṣe àfikún sí pàtàkì ìmọ̀-òjìni wa àti ìdájọ́ wa àti ọgbọ́n àtinúdá wa.
And that brings me to the second principle: never get enough.	Èyí ló mú mi lọ síbi ìlànà kejì: kòtó.
You may be thinking, OK, O-ring, got it, that says the jobs that people do will be important.	Ẹ lè máa rò wí pé, ó dára, òrùka-O, ó yémi, tó sọ wí pé àwọn iṣẹ́ tí àwọn ènìyàn ń ṣe máa ṣe pàtàkì.
They can't be done by machines, but they still need to be done.	Àwọn ẹ̀rọ ò lè ṣe wọ́n, ṣùgbọ́n wọ́n ṣì gbọdọ̀ di ṣíṣe.
But that doesn't tell me how many jobs there will need to be.	Ṣùgbọ́n ìyen ò sọ fún mi iye iṣẹ́ tí yóò wà.
If you think about it, isn't it kind of self-evident that once we get sufficiently productive at something, we've basically worked our way out of a job?	Tí ẹ bá ronú nípa ẹ̀, ṣé kò fojú hàn pé tí a bá ti rí nǹkan ṣe, a ti wá ọ̀nà wa jáde kúrò níbi iṣẹ́ yẹn?
In 1900, 40 percent of all US employment was on farms.	Ní ọdún 1900, ìdá ogójì gbogbo ìgbanisíṣẹ́ ní orílẹ̀-ède US jẹ́ lórí oko.
Today, it's less than two percent.	Lónì, ó ti dínkù ní ìdá méjì.
Why are there so few farmers today?	Kí ló dé tí àwọn àgbẹ́ ṣe kéré lónì?
It's not because we're eating less.	Kìí ṣe nítorí pé a ò jẹun púpọ̀.
A century of productivity growth in farming means that now, a couple of million farmers can feed a nation of 320 million.	Òrún ọdún ìdàgbàsókè nínú iṣẹ́-àgbẹ̀ túmọ̀ sí wí pé ní báyìí, ìlọ́po ẹgbẹ̀rún-lọ́nà-ẹgbẹ̀rún àwọn àgbẹ̀ lè bọ́ orílẹ̀-èdè tó ní ẹgbẹ̀rún-lọ́nà-ẹgbẹ̀rún ọ̀rìn-dín-nírinwó lé lógún ènìyàn.
That's amazing progress, but it also means there are only so many O-ring jobs left in farming.	Ìtẹ̀síwájú tó yanilẹ́nu nìyẹn, ṣùgbọ́n ó tún túmọ̀ sí wí pé àwọn iṣẹ́ òrùka-O tó pọ̀ ló kù nínú iṣẹ́ àgbẹ̀.
So clearly, technology can eliminate jobs.	Ó fojú hàn kedere, ìmọ̀-ẹ̀rọ lè pa iṣẹ́.
